County,Precinct,Registered Voters,Donald J. Trump (I) (Rep)_Election Day Votes,Donald J. Trump (I) (Rep)_Advanced Voting Votes,Donald J. Trump (I) (Rep)_Absentee by Mail Votes,Donald J. Trump (I) (Rep)_Provisional Votes,Donald J. Trump (I) (Rep)_Choice Total,Joseph R. Biden (Dem)_Election Day Votes,Joseph R. Biden (Dem)_Advanced Voting Votes,Joseph R. Biden (Dem)_Absentee by Mail Votes,Joseph R. Biden (Dem)_Provisional Votes,Joseph R. Biden (Dem)_Choice Total,Jo Jorgensen (Lib)_Election Day Votes,Jo Jorgensen (Lib)_Advanced Voting Votes,Jo Jorgensen (Lib)_Absentee by Mail Votes,Jo Jorgensen (Lib)_Provisional Votes,Jo Jorgensen (Lib)_Choice Total,Total Votes
Columbia,Christ Church Presbyterian,2081.0,273.0,730.0,134.0,1.0,1138.0,73.0,254.0,171.0,1.0,499.0,9.0,14.0,5.0,0.0,28.0,1665.0
Columbia,Blue Ridge Elementary,2301.0,270.0,606.0,142.0,0.0,1018.0,135.0,293.0,189.0,1.0,618.0,15.0,11.0,5.0,0.0,31.0,1667.0
Columbia,Christ The King Luth Church,2148.0,203.0,749.0,234.0,0.0,1186.0,44.0,273.0,247.0,1.0,565.0,6.0,5.0,4.0,0.0,15.0,1766.0
Madison,Colbert,3342.0,454.0,984.0,225.0,1.0,1664.0,159.0,322.0,221.0,0.0,702.0,7.0,13.0,13.0,0.0,33.0,2399.0
Madison,Collins,647.0,191.0,167.0,45.0,0.0,403.0,12.0,24.0,21.0,0.0,57.0,5.0,1.0,0.0,0.0,6.0,466.0
Madison,Comer,1441.0,246.0,369.0,101.0,0.0,716.0,88.0,133.0,143.0,0.0,364.0,5.0,4.0,2.0,0.0,11.0,1091.0
Madison,Danielsville,3003.0,291.0,1208.0,285.0,0.0,1784.0,50.0,169.0,135.0,0.0,354.0,12.0,13.0,3.0,0.0,28.0,2166.0
Madison,Fork,566.0,166.0,81.0,26.0,0.0,273.0,28.0,60.0,42.0,0.0,130.0,2.0,2.0,0.0,0.0,4.0,407.0
Madison,Harrison,610.0,240.0,146.0,59.0,0.0,445.0,9.0,19.0,6.0,0.0,34.0,3.0,4.0,0.0,0.0,7.0,486.0
Madison,Hull,4376.0,540.0,1066.0,343.0,1.0,1950.0,218.0,457.0,314.0,1.0,990.0,18.0,17.0,7.0,0.0,42.0,2982.0
Madison,Ila,1746.0,307.0,538.0,156.0,0.0,1001.0,37.0,59.0,72.0,0.0,168.0,3.0,7.0,4.0,0.0,14.0,1183.0
Madison,Mill,1646.0,322.0,601.0,136.0,1.0,1060.0,33.0,75.0,70.0,0.0,178.0,10.0,5.0,2.0,0.0,17.0,1255.0
Madison,Paoli,267.0,103.0,65.0,23.0,0.0,191.0,9.0,8.0,10.0,0.0,27.0,0.0,0.0,1.0,0.0,1.0,219.0
Madison,Pittman,1949.0,358.0,564.0,213.0,0.0,1135.0,74.0,106.0,112.0,0.0,292.0,9.0,9.0,5.0,0.0,23.0,1450.0
Madison,Poca,1127.0,284.0,314.0,106.0,0.0,704.0,23.0,46.0,46.0,0.0,115.0,9.0,2.0,3.0,0.0,14.0,833.0
Grady,Blowing Cave,916.0,176.0,290.0,44.0,3.0,513.0,25.0,52.0,23.0,4.0,104.0,1.0,1.0,0.0,0.0,2.0,619.0
Grady,Cairo 4th District,2532.0,43.0,178.0,77.0,0.0,298.0,200.0,708.0,358.0,3.0,1269.0,2.0,2.0,3.0,0.0,7.0,1574.0
Grady,Cairo 5th District,2606.0,160.0,645.0,180.0,0.0,985.0,115.0,414.0,207.0,4.0,740.0,5.0,4.0,0.0,0.0,9.0,1734.0
Grady,Duncanville,470.0,80.0,126.0,36.0,0.0,242.0,12.0,54.0,53.0,0.0,119.0,0.0,1.0,0.0,0.0,1.0,362.0
Grady,Higdon,854.0,177.0,158.0,83.0,0.0,418.0,61.0,64.0,76.0,0.0,201.0,3.0,0.0,1.0,0.0,4.0,623.0
Grady,Limesink,320.0,60.0,113.0,23.0,0.0,196.0,4.0,19.0,23.0,0.0,46.0,1.0,0.0,0.0,0.0,1.0,243.0
Grady,Midway,1412.0,195.0,429.0,138.0,2.0,764.0,40.0,110.0,80.0,0.0,230.0,5.0,2.0,0.0,0.0,7.0,1001.0
Grady,Pine Park,1003.0,159.0,239.0,64.0,2.0,464.0,59.0,105.0,48.0,0.0,212.0,2.0,2.0,1.0,0.0,5.0,681.0
Grady,Ragan,475.0,105.0,110.0,46.0,0.0,261.0,14.0,47.0,42.0,0.0,103.0,1.0,0.0,0.0,0.0,1.0,365.0
Grady,Spence,758.0,209.0,194.0,70.0,0.0,473.0,17.0,20.0,25.0,0.0,62.0,2.0,0.0,1.0,0.0,3.0,538.0
Grady,Spring Hill,561.0,121.0,206.0,47.0,0.0,374.0,6.0,23.0,25.0,0.0,54.0,0.0,1.0,3.0,0.0,4.0,432.0
Grady,Whigham,1226.0,228.0,317.0,95.0,0.0,640.0,40.0,98.0,57.0,0.0,195.0,1.0,2.0,0.0,0.0,3.0,838.0
Grady,Woodland,2309.0,315.0,891.0,200.0,0.0,1406.0,42.0,147.0,95.0,0.0,284.0,2.0,3.0,2.0,0.0,7.0,1697.0
Appling,1B,1309.0,253.0,493.0,123.0,1.0,870.0,23.0,48.0,45.0,0.0,116.0,0.0,5.0,2.0,0.0,7.0,993.0
Appling,1C,848.0,178.0,349.0,65.0,2.0,594.0,16.0,18.0,10.0,0.0,44.0,1.0,1.0,0.0,0.0,2.0,640.0
Appling,2,2251.0,145.0,305.0,81.0,0.0,531.0,159.0,456.0,291.0,2.0,908.0,3.0,6.0,0.0,0.0,9.0,1448.0
Appling,3A1,793.0,232.0,291.0,64.0,0.0,587.0,5.0,6.0,9.0,0.0,20.0,0.0,2.0,2.0,0.0,4.0,611.0
Appling,3C,1566.0,107.0,608.0,128.0,0.0,843.0,54.0,128.0,106.0,0.0,288.0,1.0,2.0,1.0,0.0,4.0,1135.0
Appling,4B,866.0,253.0,321.0,73.0,0.0,647.0,3.0,10.0,10.0,0.0,23.0,0.0,2.0,0.0,0.0,2.0,672.0
Appling,4D,1493.0,240.0,649.0,158.0,1.0,1048.0,20.0,70.0,40.0,0.0,130.0,0.0,1.0,0.0,0.0,1.0,1179.0
Appling,5A,1147.0,142.0,453.0,100.0,2.0,697.0,18.0,60.0,39.0,1.0,118.0,0.0,5.0,0.0,0.0,5.0,820.0
Appling,5B,1126.0,203.0,405.0,98.0,3.0,709.0,36.0,59.0,37.0,0.0,132.0,0.0,2.0,0.0,0.0,2.0,843.0
Wilkinson,Bloodworth,434.0,191.0,101.0,23.0,0.0,315.0,10.0,15.0,11.0,0.0,36.0,0.0,2.0,0.0,0.0,2.0,353.0
Wilkinson,Griffin,184.0,80.0,32.0,13.0,0.0,125.0,13.0,5.0,13.0,0.0,31.0,1.0,0.0,0.0,0.0,1.0,157.0
Wilkinson,High Hill,173.0,73.0,29.0,8.0,0.0,110.0,10.0,10.0,7.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,137.0
Wilkinson,Irwinton,875.0,76.0,196.0,22.0,1.0,295.0,43.0,208.0,109.0,0.0,360.0,1.0,2.0,0.0,0.0,3.0,658.0
Wilkinson,Ivey,960.0,303.0,196.0,48.0,2.0,549.0,31.0,37.0,21.0,0.0,89.0,7.0,2.0,1.0,0.0,10.0,648.0
Wilkinson,Lord,735.0,149.0,139.0,29.0,0.0,317.0,73.0,92.0,68.0,0.0,233.0,4.0,0.0,2.0,0.0,6.0,556.0
Wilkinson,Midway,938.0,28.0,80.0,13.0,0.0,121.0,95.0,256.0,180.0,3.0,534.0,0.0,0.0,0.0,0.0,0.0,655.0
Wilkinson,Ramah,1709.0,241.0,263.0,81.0,0.0,585.0,207.0,282.0,178.0,0.0,667.0,2.0,4.0,0.0,0.0,6.0,1258.0
Wilkinson,Turkey Creek,462.0,152.0,73.0,22.0,0.0,247.0,46.0,37.0,15.0,0.0,98.0,2.0,0.0,1.0,0.0,3.0,348.0
Crisp,Arabi,785.0,163.0,255.0,41.0,0.0,459.0,36.0,48.0,28.0,0.0,112.0,0.0,1.0,0.0,0.0,1.0,572.0
Crisp,Coney,859.0,128.0,415.0,81.0,0.0,624.0,13.0,39.0,36.0,0.0,88.0,0.0,3.0,0.0,0.0,3.0,715.0
Crisp,Cordele,8897.0,282.0,1759.0,444.0,3.0,2488.0,503.0,1379.0,766.0,1.0,2649.0,20.0,29.0,7.0,0.0,56.0,5193.0
Crisp,Jamestown,1196.0,209.0,494.0,129.0,0.0,832.0,15.0,50.0,42.0,1.0,108.0,0.0,0.0,3.0,0.0,3.0,943.0
Crisp,Listonia,817.0,195.0,304.0,85.0,0.0,584.0,4.0,11.0,14.0,0.0,29.0,3.0,0.0,0.0,0.0,3.0,616.0
Lanier,Lakeland,5462.0,481.0,1778.0,250.0,0.0,2509.0,204.0,517.0,298.0,0.0,1019.0,13.0,25.0,10.0,0.0,48.0,3576.0
Whitfield,1A,2533.0,175.0,316.0,157.0,3.0,651.0,178.0,334.0,177.0,0.0,689.0,9.0,5.0,5.0,0.0,19.0,1359.0
Whitfield,2A,3090.0,322.0,881.0,243.0,5.0,1451.0,145.0,341.0,191.0,1.0,678.0,10.0,16.0,3.0,0.0,29.0,2158.0
Whitfield,3A,2221.0,232.0,563.0,179.0,0.0,974.0,99.0,281.0,179.0,0.0,559.0,14.0,6.0,7.0,0.0,27.0,1560.0
Whitfield,4A,2586.0,254.0,709.0,206.0,0.0,1169.0,158.0,355.0,196.0,1.0,710.0,8.0,12.0,3.0,0.0,23.0,1902.0
Whitfield,5A,2238.0,135.0,145.0,64.0,2.0,346.0,249.0,379.0,151.0,3.0,782.0,5.0,8.0,4.0,0.0,17.0,1145.0
Whitfield,6A,1690.0,104.0,112.0,42.0,1.0,259.0,206.0,265.0,93.0,1.0,565.0,7.0,3.0,2.0,0.0,12.0,836.0
Whitfield,AN,2474.0,232.0,362.0,94.0,5.0,693.0,167.0,315.0,135.0,1.0,618.0,4.0,4.0,4.0,0.0,12.0,1323.0
Whitfield,CA,1953.0,483.0,392.0,104.0,1.0,980.0,82.0,103.0,53.0,2.0,240.0,5.0,3.0,0.0,0.0,8.0,1228.0
Whitfield,CO,1431.0,446.0,308.0,83.0,7.0,844.0,57.0,60.0,59.0,1.0,177.0,6.0,2.0,1.0,0.0,9.0,1030.0
Whitfield,DG,3295.0,508.0,782.0,248.0,4.0,1542.0,197.0,311.0,190.0,0.0,698.0,16.0,17.0,3.0,0.0,36.0,2276.0
Whitfield,ES,1702.0,233.0,310.0,75.0,0.0,618.0,111.0,140.0,92.0,0.0,343.0,6.0,6.0,2.0,0.0,14.0,975.0
Whitfield,FI,2146.0,406.0,468.0,107.0,2.0,983.0,108.0,204.0,83.0,0.0,395.0,10.0,6.0,5.0,0.0,21.0,1399.0
Whitfield,GL,2510.0,342.0,521.0,140.0,1.0,1004.0,199.0,267.0,149.0,1.0,616.0,8.0,4.0,2.0,0.0,14.0,1634.0
Whitfield,LT,1148.0,282.0,405.0,70.0,1.0,758.0,22.0,62.0,26.0,1.0,111.0,3.0,1.0,3.0,0.0,7.0,876.0
Whitfield,MC,1659.0,478.0,480.0,102.0,1.0,1061.0,38.0,74.0,52.0,0.0,164.0,11.0,3.0,1.0,0.0,15.0,1240.0
Whitfield,NI,2456.0,611.0,647.0,171.0,1.0,1430.0,82.0,111.0,84.0,1.0,278.0,8.0,3.0,4.0,0.0,15.0,1723.0
Whitfield,PG,4721.0,599.0,1393.0,380.0,4.0,2376.0,236.0,411.0,260.0,4.0,911.0,9.0,13.0,7.0,0.0,29.0,3316.0
Whitfield,TH,3836.0,715.0,1095.0,260.0,2.0,2072.0,111.0,247.0,188.0,0.0,546.0,14.0,15.0,9.0,0.0,38.0,2656.0
Whitfield,TI,775.0,268.0,130.0,32.0,0.0,430.0,32.0,24.0,19.0,1.0,76.0,4.0,0.0,3.0,0.0,7.0,513.0
Whitfield,TR,1335.0,339.0,446.0,115.0,0.0,900.0,34.0,48.0,50.0,0.0,132.0,8.0,7.0,2.0,0.0,17.0,1049.0
Whitfield,UT,1053.0,362.0,251.0,70.0,0.0,683.0,40.0,28.0,36.0,0.0,104.0,6.0,0.0,1.0,0.0,7.0,794.0
Whitfield,VA,5250.0,952.0,1587.0,378.0,2.0,2919.0,181.0,411.0,246.0,0.0,838.0,17.0,20.0,11.0,0.0,48.0,3805.0
Whitfield,WS,2647.0,485.0,781.0,224.0,3.0,1493.0,82.0,226.0,131.0,1.0,440.0,6.0,8.0,2.0,0.0,16.0,1949.0
Bryan,Pembroke,2653.0,240.0,742.0,129.0,0.0,1111.0,114.0,339.0,114.0,0.0,567.0,10.0,16.0,6.0,0.0,32.0,1710.0
Bryan,Danielsiding,2291.0,233.0,822.0,158.0,0.0,1213.0,53.0,210.0,172.0,0.0,435.0,13.0,14.0,2.0,0.0,29.0,1677.0
Bryan,Ellabell,2341.0,385.0,795.0,119.0,1.0,1300.0,58.0,148.0,96.0,0.0,302.0,8.0,8.0,1.0,0.0,17.0,1619.0
Bryan,Black Creek,2995.0,346.0,934.0,161.0,1.0,1442.0,92.0,198.0,103.0,0.0,393.0,11.0,5.0,5.0,0.0,21.0,1856.0
Bryan,Ways Station,1974.0,181.0,469.0,66.0,1.0,717.0,64.0,272.0,199.0,1.0,536.0,5.0,9.0,7.0,0.0,21.0,1274.0
Bryan,RH Rec Complex,3264.0,205.0,797.0,134.0,1.0,1137.0,111.0,494.0,283.0,0.0,888.0,12.0,20.0,15.0,0.0,47.0,2072.0
Bryan,JF Gregory Park,2885.0,152.0,1300.0,202.0,0.0,1654.0,39.0,329.0,205.0,0.0,573.0,7.0,24.0,4.0,0.0,35.0,2262.0
Bryan,Keller,4270.0,307.0,1697.0,201.0,0.0,2205.0,96.0,583.0,338.0,0.0,1017.0,6.0,25.0,12.0,0.0,43.0,3265.0
Bryan,Hwy 144 East,5365.0,327.0,1877.0,324.0,0.0,2528.0,120.0,865.0,407.0,1.0,1393.0,16.0,39.0,16.0,0.0,71.0,3992.0
Bryan,Public Safety Complex,2570.0,203.0,639.0,94.0,1.0,937.0,91.0,356.0,188.0,0.0,635.0,20.0,17.0,4.0,0.0,41.0,1613.0
Troup,Hollis Hand,3554.0,441.0,1128.0,427.0,1.0,1997.0,121.0,331.0,253.0,2.0,707.0,12.0,20.0,14.0,0.0,46.0,2750.0
Troup,Administration Bldg,3907.0,149.0,354.0,138.0,4.0,645.0,386.0,593.0,439.0,5.0,1423.0,14.0,7.0,3.0,0.0,24.0,2092.0
Troup,Hammett Rd,4354.0,251.0,561.0,211.0,2.0,1025.0,426.0,829.0,450.0,4.0,1709.0,19.0,7.0,4.0,0.0,30.0,2764.0
Troup,Griggs Center,2457.0,22.0,47.0,25.0,0.0,94.0,369.0,424.0,354.0,6.0,1153.0,6.0,7.0,1.0,0.0,14.0,1261.0
Troup,West Point,2054.0,170.0,199.0,77.0,3.0,449.0,341.0,200.0,287.0,3.0,831.0,8.0,5.0,3.0,0.0,16.0,1296.0
Troup,Hogansville,3806.0,331.0,1248.0,235.0,3.0,1817.0,137.0,467.0,251.0,2.0,857.0,10.0,16.0,2.0,0.0,28.0,2702.0
Troup,East Vernon,3117.0,605.0,1031.0,318.0,4.0,1958.0,86.0,204.0,150.0,3.0,443.0,11.0,9.0,5.0,0.0,25.0,2426.0
Troup,Rosemont,3893.0,579.0,1522.0,411.0,3.0,2515.0,73.0,289.0,197.0,2.0,561.0,7.0,11.0,6.0,0.0,24.0,3100.0
Troup,McClendon,3533.0,509.0,1346.0,270.0,7.0,2132.0,115.0,331.0,182.0,1.0,629.0,9.0,12.0,6.0,0.0,27.0,2788.0
Troup,Long Cane,3249.0,606.0,947.0,216.0,3.0,1772.0,155.0,294.0,176.0,1.0,626.0,13.0,8.0,6.0,0.0,27.0,2425.0
Troup,Gardner Newman,2876.0,236.0,746.0,208.0,5.0,1195.0,184.0,485.0,216.0,1.0,886.0,10.0,12.0,4.0,0.0,26.0,2107.0
Troup,Gray Hill,1878.0,458.0,432.0,94.0,7.0,991.0,112.0,138.0,107.0,0.0,357.0,11.0,4.0,4.0,0.0,19.0,1367.0
Troup,Highland,1686.0,119.0,304.0,88.0,0.0,511.0,110.0,317.0,176.0,2.0,605.0,2.0,4.0,1.0,0.0,7.0,1123.0
Troup,Northside,2600.0,197.0,654.0,187.0,4.0,1042.0,194.0,374.0,221.0,2.0,791.0,7.0,7.0,1.0,0.0,15.0,1848.0
Liberty,Riceboro Youth Center,1083.0,31.0,110.0,20.0,0.0,161.0,101.0,323.0,205.0,0.0,629.0,2.0,2.0,3.0,0.0,7.0,797.0
Liberty,Lyman Hall School,4542.0,135.0,355.0,121.0,1.0,612.0,283.0,933.0,604.0,0.0,1820.0,15.0,18.0,9.0,0.0,42.0,2474.0
Liberty,Lewis Frasier School,4317.0,152.0,676.0,206.0,0.0,1034.0,201.0,1009.0,608.0,0.0,1818.0,14.0,20.0,13.0,0.0,47.0,2899.0
Liberty,Memorial Dr East,1976.0,51.0,126.0,41.0,1.0,219.0,105.0,427.0,296.0,2.0,830.0,9.0,6.0,11.0,0.0,26.0,1075.0
Liberty,Button Gwinnett,2304.0,83.0,93.0,45.0,0.0,221.0,73.0,136.0,108.0,0.0,317.0,3.0,9.0,9.0,0.0,21.0,559.0
Liberty,Town of Allenhurst,2398.0,92.0,225.0,78.0,0.0,395.0,154.0,714.0,350.0,0.0,1218.0,7.0,7.0,8.0,0.0,22.0,1635.0
Liberty,Hinesville,1984.0,81.0,337.0,103.0,0.0,521.0,88.0,343.0,222.0,0.0,653.0,5.0,4.0,5.0,0.0,14.0,1188.0
Liberty,Liberty County Complex,4379.0,219.0,994.0,175.0,0.0,1388.0,123.0,944.0,545.0,0.0,1612.0,12.0,20.0,6.0,0.0,38.0,3038.0
Liberty,Walthourville,3016.0,96.0,261.0,79.0,0.0,436.0,153.0,807.0,360.0,0.0,1320.0,10.0,10.0,11.0,0.0,31.0,1787.0
Liberty,Fleming West,505.0,29.0,47.0,18.0,0.0,94.0,36.0,126.0,93.0,0.0,255.0,3.0,2.0,0.0,0.0,5.0,354.0
Liberty,Fleming East,3239.0,359.0,976.0,200.0,1.0,1536.0,86.0,323.0,224.0,0.0,633.0,4.0,12.0,8.0,0.0,24.0,2193.0
Liberty,Gum Branch,3193.0,272.0,506.0,124.0,0.0,902.0,102.0,462.0,319.0,1.0,884.0,8.0,12.0,2.0,0.0,22.0,1808.0
Liberty,Hinesville Lodge 271,2646.0,104.0,235.0,101.0,0.0,440.0,161.0,582.0,367.0,0.0,1110.0,10.0,14.0,8.0,0.0,32.0,1582.0
Miller,Colquitt-Miller,3912.0,530.0,1269.0,264.0,3.0,2066.0,174.0,354.0,221.0,0.0,749.0,7.0,11.0,2.0,0.0,20.0,2835.0
Ben Hill,East,3956.0,156.0,936.0,156.0,1.0,1249.0,160.0,656.0,366.0,0.0,1182.0,5.0,12.0,3.0,0.0,20.0,2451.0
Ben Hill,West,5898.0,285.0,2204.0,372.0,0.0,2861.0,176.0,686.0,348.0,0.0,1210.0,13.0,20.0,5.0,0.0,38.0,4109.0
Walton,Bold Springs,4653.0,686.0,1766.0,515.0,2.0,2969.0,117.0,325.0,296.0,0.0,738.0,18.0,10.0,12.0,0.0,40.0,3747.0
Walton,Whatley,1254.0,240.0,501.0,133.0,0.0,874.0,26.0,55.0,51.0,0.0,132.0,6.0,1.0,0.0,0.0,7.0,1013.0
Walton,Walker Park,3858.0,516.0,1440.0,392.0,0.0,2348.0,97.0,211.0,191.0,0.0,499.0,12.0,9.0,5.0,0.0,26.0,2873.0
Walton,Gratis,1243.0,328.0,433.0,135.0,0.0,896.0,23.0,44.0,64.0,0.0,131.0,4.0,5.0,2.0,0.0,11.0,1038.0
Walton,Between,4925.0,535.0,2089.0,488.0,1.0,3113.0,111.0,385.0,267.0,0.0,763.0,15.0,23.0,6.0,0.0,44.0,3920.0
Walton,Walnut Grove,2661.0,501.0,925.0,203.0,0.0,1629.0,39.0,149.0,107.0,0.0,295.0,5.0,10.0,3.0,0.0,18.0,1942.0
Walton,Loganville North,5225.0,495.0,1584.0,476.0,4.0,2559.0,150.0,518.0,325.0,0.0,993.0,14.0,21.0,15.0,0.0,50.0,3602.0
Walton,Social Circle,4604.0,722.0,1295.0,327.0,3.0,2347.0,213.0,391.0,323.0,1.0,928.0,21.0,10.0,9.0,0.0,40.0,3315.0
Walton,South Monroe,3910.0,265.0,1191.0,323.0,0.0,1779.0,104.0,427.0,224.0,0.0,755.0,11.0,20.0,5.0,0.0,36.0,2570.0
Walton,North Monroe,4818.0,298.0,776.0,236.0,1.0,1311.0,294.0,703.0,512.0,3.0,1512.0,8.0,18.0,5.0,0.0,31.0,2854.0
Walton,Loganville South,3768.0,326.0,1096.0,375.0,0.0,1797.0,163.0,395.0,272.0,0.0,830.0,11.0,19.0,8.0,0.0,38.0,2665.0
Walton,West Walton,4219.0,551.0,1584.0,429.0,0.0,2564.0,103.0,376.0,224.0,0.0,703.0,13.0,15.0,6.0,0.0,34.0,3301.0
Walton,Broken Arrow,4380.0,571.0,1660.0,385.0,0.0,2616.0,63.0,303.0,239.0,0.0,605.0,21.0,12.0,6.0,0.0,39.0,3260.0
Walton,Bay Creek,3401.0,339.0,1392.0,332.0,1.0,2064.0,62.0,243.0,193.0,0.0,498.0,10.0,19.0,8.0,0.0,37.0,2599.0
Walton,E Monroe,4119.0,347.0,819.0,221.0,1.0,1388.0,212.0,458.0,248.0,4.0,922.0,9.0,10.0,5.0,0.0,24.0,2334.0
Walton,W Monroe,2027.0,233.0,839.0,204.0,0.0,1276.0,45.0,168.0,100.0,0.0,313.0,10.0,3.0,1.0,0.0,14.0,1603.0
Walton,Tara,4050.0,278.0,1066.0,288.0,1.0,1633.0,167.0,831.0,382.0,2.0,1382.0,9.0,12.0,6.0,0.0,27.0,3042.0
Walton,Mountain,1657.0,277.0,594.0,155.0,0.0,1026.0,42.0,81.0,59.0,0.0,182.0,4.0,2.0,4.0,0.0,10.0,1218.0
Walton,Jersey,1970.0,659.0,589.0,163.0,1.0,1412.0,33.0,68.0,54.0,0.0,155.0,13.0,8.0,3.0,0.0,24.0,1591.0
Walton,Blasingame,1115.0,404.0,315.0,97.0,0.0,816.0,29.0,38.0,39.0,1.0,107.0,3.0,2.0,1.0,0.0,6.0,929.0
Walton,Good Hope,2149.0,631.0,640.0,154.0,0.0,1425.0,52.0,103.0,84.0,0.0,239.0,8.0,6.0,1.0,0.0,15.0,1679.0
Calhoun,Leary,721.0,77.0,116.0,34.0,0.0,227.0,90.0,91.0,110.0,0.0,291.0,5.0,0.0,0.0,0.0,5.0,523.0
Calhoun,Morgan,662.0,87.0,201.0,62.0,0.0,350.0,22.0,60.0,62.0,0.0,144.0,0.0,2.0,0.0,0.0,2.0,496.0
Calhoun,Edison,523.0,23.0,30.0,11.0,0.0,64.0,76.0,104.0,63.0,0.0,243.0,0.0,0.0,1.0,0.0,1.0,308.0
Calhoun,Edison-Arlington,594.0,57.0,77.0,27.0,0.0,161.0,67.0,102.0,65.0,0.0,234.0,0.0,0.0,1.0,0.0,1.0,396.0
Calhoun,Arlington,684.0,35.0,70.0,16.0,0.0,121.0,106.0,106.0,136.0,0.0,348.0,1.0,0.0,1.0,0.0,2.0,471.0
Dodge,Chauncey,412.0,147.0,73.0,28.0,0.0,248.0,34.0,16.0,8.0,0.0,58.0,1.0,1.0,0.0,0.0,2.0,308.0
Dodge,Clark,111.0,46.0,19.0,5.0,0.0,70.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,73.0
Dodge,Eddin,1037.0,197.0,292.0,51.0,0.0,540.0,54.0,108.0,73.0,0.0,235.0,1.0,0.0,0.0,0.0,1.0,776.0
Dodge,Empire,456.0,153.0,109.0,27.0,0.0,289.0,9.0,12.0,8.0,0.0,29.0,2.0,3.0,0.0,0.0,5.0,323.0
Dodge,Jaybird,212.0,68.0,24.0,9.0,1.0,102.0,18.0,18.0,10.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,148.0
Dodge,Jones,436.0,133.0,117.0,25.0,0.0,275.0,14.0,22.0,9.0,0.0,45.0,2.0,0.0,1.0,0.0,3.0,323.0
Dodge,Lee,4816.0,362.0,1285.0,312.0,3.0,1962.0,235.0,663.0,295.0,1.0,1194.0,11.0,7.0,7.0,0.0,25.0,3181.0
Dodge,McCranie,293.0,106.0,67.0,17.0,0.0,190.0,10.0,18.0,11.0,0.0,39.0,1.0,0.0,0.0,0.0,1.0,230.0
Dodge,Milan,332.0,110.0,63.0,16.0,0.0,189.0,19.0,10.0,12.0,0.0,41.0,1.0,0.0,0.0,0.0,1.0,231.0
Dodge,Mitchell,333.0,115.0,90.0,15.0,0.0,220.0,16.0,22.0,17.0,0.0,55.0,2.0,0.0,0.0,1.0,3.0,278.0
Dodge,Mullis,505.0,180.0,60.0,50.0,0.0,290.0,42.0,19.0,14.0,0.0,75.0,2.0,0.0,0.0,0.0,2.0,367.0
Dodge,Plainfield,454.0,152.0,124.0,23.0,0.0,299.0,8.0,15.0,15.0,0.0,38.0,2.0,0.0,0.0,0.0,2.0,339.0
Dodge,Pondtown,689.0,200.0,139.0,59.0,0.0,398.0,42.0,30.0,44.0,0.0,116.0,2.0,0.0,0.0,0.0,2.0,516.0
Dodge,Rawlins,923.0,171.0,257.0,52.0,0.0,480.0,33.0,78.0,52.0,0.0,163.0,4.0,0.0,2.0,0.0,6.0,649.0
Dodge,Vilula,170.0,90.0,35.0,8.0,0.0,133.0,1.0,3.0,6.0,0.0,10.0,1.0,0.0,0.0,0.0,1.0,144.0
Dodge,Yonker,260.0,105.0,39.0,14.0,0.0,158.0,12.0,6.0,6.0,0.0,24.0,2.0,0.0,0.0,0.0,2.0,184.0
Candler,Jack Strickland Comm Center,6300.0,431.0,2327.0,375.0,0.0,3133.0,193.0,699.0,376.0,1.0,1269.0,14.0,11.0,4.0,0.0,29.0,4431.0
Screven,Sylvania,0.0,74.0,266.0,93.0,0.0,433.0,62.0,190.0,120.0,1.0,373.0,4.0,3.0,4.0,0.0,11.0,817.0
Screven,Hunters,0.0,89.0,101.0,30.0,8.0,228.0,26.0,52.0,49.0,1.0,128.0,0.0,2.0,0.0,0.0,2.0,358.0
Screven,Newington,0.0,230.0,227.0,49.0,0.0,506.0,74.0,114.0,65.0,0.0,253.0,2.0,0.0,0.0,0.0,2.0,761.0
Screven,Jenk Hill Fire Sta,0.0,95.0,235.0,55.0,1.0,386.0,81.0,214.0,107.0,0.0,402.0,4.0,4.0,0.0,0.0,8.0,796.0
Screven,Rocky Ford,0.0,112.0,138.0,43.0,0.0,293.0,20.0,36.0,30.0,0.0,86.0,2.0,1.0,0.0,0.0,3.0,382.0
Screven,Bay Branch,0.0,199.0,345.0,61.0,1.0,606.0,15.0,60.0,27.0,0.0,102.0,2.0,2.0,0.0,0.0,4.0,712.0
Screven,Hiltonia,0.0,90.0,211.0,26.0,0.0,327.0,85.0,120.0,81.0,0.0,286.0,2.0,2.0,0.0,0.0,4.0,617.0
Screven,Screven Rec Dept,0.0,35.0,78.0,15.0,0.0,128.0,37.0,63.0,51.0,3.0,154.0,3.0,1.0,0.0,0.0,4.0,286.0
Screven,Greenhill Church,0.0,166.0,262.0,51.0,0.0,479.0,36.0,62.0,48.0,0.0,146.0,2.0,3.0,0.0,0.0,5.0,630.0
Screven,Sr Citizens Center,0.0,47.0,167.0,50.0,0.0,264.0,127.0,263.0,129.0,0.0,519.0,2.0,4.0,0.0,0.0,6.0,789.0
Screven,Jackson Fire Station,0.0,105.0,81.0,23.0,0.0,209.0,20.0,25.0,39.0,0.0,84.0,1.0,0.0,0.0,0.0,1.0,294.0
